,OBJECTID,Name,FolderPath,PopupInfo,x,y
165,166,T21_03_01A CICLO BÁSICO 2,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 166<br>Quadra: 21<br>Endereço: R. SERGIO BUARQUE DE HOLANDA<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000110<br>Index: 176<br>MAC: 0E:EF:AF:01:F5:88<br>Latitude: -22.817802<br>Longitude: -47.070992<br>unnamed (1): ,-47.0709919999999,-22.817802
166,167,T22_01_01A FEF CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 167<br>Quadra: 22<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000082<br>Index: 1000142<br>MAC: 0E:EF:AF:01:F4:1A<br>Latitude: -22.815766<br>Longitude: -47.072895<br>unnamed (1): ,-47.072895,-22.8157659999999
167,168,T22_01_01a CANTINA FEF,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 168<br>Quadra: 22<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000051<br>Index: 1000092<br>MAC: 0E:EF:AF:01:D6:0A<br>Latitude: -22.814984<br>Longitude: -47.072961<br>unnamed (1): ,-47.072961,-22.814984
168,169,T22_02_01A FEF -PRÉDIO ADM,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 169<br>Quadra: 22<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000036<br>Index: 114<br>MAC: 0E:EF:AF:01:C7:40<br>Latitude: -22.814587<br>Longitude: -47.072283<br>unnamed (1): ,-47.072283,-22.814587
169,170,T22_03_01A FEF BIBLIOTECA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 170<br>Quadra: 22<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000029<br>Index: 106<br>MAC: 0E:EF:AF:01:C6:F8<br>Latitude: -22.813683<br>Longitude: -47.071860<br>unnamed (1): ,-47.07186,-22.813683
170,171,T22_04_01A FEF POÇO / ILUMINAÇÃO CAMPO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T22_04_01A FEF POÇO ,Nº: 171<br>Quadra: 22<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000039<br>Index: 116<br>MAC: 0E:EF:AF:00:13:10<br>Latitude: -22.813166<br>Longitude: -47.073155<br>unnamed (1): ,-47.073155,-22.813166
171,172,T23_01_01A FE - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 172<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000098<br>Index: 150<br>MAC: 0E:EF:AF:01:D5:F6<br>Latitude: -22.816797<br>Longitude: -47.065331<br>unnamed (1): ,-47.065331,-22.816797
172,173,T23_01_02A FE - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 173<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000048<br>Index: 145<br>MAC: 0E:EF:AF:01:D7:E0<br>Latitude: -22.816797<br>Longitude: -47.065331<br>unnamed (1): ,-47.065331,-22.816797
173,174,T23_02_01A FE - SALAS DE AULA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 174<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000092<br>Index: 133<br>MAC: 0E:EF:AF:01:C7:E2<br>Latitude: -22.815382<br>Longitude: -47.065157<br>unnamed (1): ,-47.0651569999999,-22.8153819999999
174,175,T23_03_01A IF - LABORATORIO HIDRO. II,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 175<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817041<br>Longitude: -47.064587<br>unnamed (1): ,-47.064587,-22.817041
175,176,T23_04_01A IF - LABORATORIO HIDRO. I,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 176<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817007<br>Longitude: -47.064917<br>unnamed (1): ,-47.064917,-22.8170069999999
176,177,T23_05_01A IF - LABORATORIO PLASMA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 177<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817043<br>Longitude: -47.064285<br>unnamed (1): ,-47.064285,-22.817043
177,178,T23_06_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 178<br>Quadra: 23<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 30<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000042<br>Index: 1000415<br>MAC: 0E:EF:AF:02:53:FE<br>Latitude: -22.817061<br>Longitude: -47.064034<br>unnamed (1): ,-47.0640339999999,-22.817061
178,179,T23_07_01A FE - ANEXO 1,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 179<br>Quadra: 23<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: T23_07_01A FE - ANEXO 3<br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000022<br>Index: 103<br>MAC: 0E:EF:AF:01:C8:0E<br>Latitude: -22.816294<br>Longitude: -47.065167<br>unnamed (1): ,-47.065167,-22.816294
179,180,T23_07_01a FE - LANCHONETE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 180<br>Quadra: 23<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000027<br>Index: 174<br>MAC: 0E:EF:AF:01:F5:9E<br>Latitude: -22.816009<br>Longitude: -47.065510<br>unnamed (1): ,-47.06551,-22.816009
180,181,T23_07_01b FE - XEROX,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 181<br>Quadra: 23<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000037<br>Index: 175<br>MAC: 0E:EF:AF:01:D6:00<br>Latitude: -22.816009<br>Longitude: -47.065510<br>unnamed (1): ,-47.06551,-22.816009
181,182,T23_07_01c FE - LIVRARIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 182<br>Quadra: 23<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000036<br>Index: 173<br>MAC: 0E:EF:AF:01:F6:4A<br>Latitude: -22.816009<br>Longitude: -47.065510<br>unnamed (1): ,-47.06551,-22.816009
182,183,T23_08_01A IA - PAVILHÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 183<br>Quadra: 23<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000033<br>Index: 129<br>MAC: 0E:EF:AF:01:C7:FE<br>Latitude: -22.815240<br>Longitude: -47.064125<br>unnamed (1): ,-47.0641249999999,-22.81524
183,184,T23_08_01a CANTINA IA - PAV ART,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 184<br>Quadra: 23<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000039<br>Index: 170<br>MAC: 0E:EF:AF:01:D6:14<br>Latitude: -22.815240<br>Longitude: -47.064125<br>unnamed (1): ,-47.0641249999999,-22.81524
184,185,T23_09_01A IF - LEPTONS,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 185<br>Quadra: 23<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.815660<br>Longitude: -47.063987<br>unnamed (1): ,-47.0639869999999,-22.81566
185,186,T23_10_01A FEC - 1,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 186<br>Quadra: 23<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.815760<br>Longitude: -47.064062<br>unnamed (1): ,-47.064062,-22.81576
186,187,T23_11_01A RTV,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 187<br>Quadra: 23<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.815946<br>Longitude: -47.063847<br>unnamed (1): ,-47.063847,-22.8159459999999
187,188,T24_01_01A IE - CEDOC,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 188<br>Quadra: 24<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000234<br>Index: 1000210<br>MAC: 0E:EF:AF:02:56:FC<br>Latitude: -22.815385<br>Longitude: -47.065608<br>unnamed (1): ,-47.0656079999999,-22.8153849999999
188,189,T24_01_02A IE - CEDOC,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 189<br>Quadra: 24<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000237<br>Index: 1000195<br>MAC: 0E:EF:AF:01:F4:6A<br>Latitude: -22.815385<br>Longitude: -47.065608<br>unnamed (1): ,-47.0656079999999,-22.8153849999999
189,190,T24_02_01A IE - PÓS GRADUAÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 190<br>Quadra: 24<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000060<br>Index: 146<br>MAC: 0E:EF:AF:01:F5:C0<br>Latitude: -22.813941<br>Longitude: -47.064838<br>unnamed (1): ,-47.064838,-22.8139409999999
190,191,T24_02_01a CANTINA IE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 191<br>Quadra: 24<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000038<br>Index: 181<br>MAC: 0E:EF:AF:01:F5:8C<br>Latitude: -22.814622<br>Longitude: -47.065280<br>unnamed (1): ,-47.06528,-22.8146219999999
191,192,T24_03_01A IE - CABINE NOVA SALAS DE AULA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 192<br>Quadra: 24<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000077<br>Index: 156<br>MAC: <br>Latitude: -22.814334<br>Longitude: -47.064758<br>unnamed (1): ,-47.064758,-22.814334
192,193,T24_04_01A IC (1 e 2),Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 193<br>Quadra: 24<br>Endereço: R. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.814685<br>Longitude: -47.064394<br>unnamed (1): ,-47.0643939999999,-22.8146849999999
193,194,T24_05_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 194<br>Quadra: 24<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): 30<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000018<br>Index: 1000416<br>MAC: 0E:EF:AF:02:57:52<br>Latitude: -22.815599<br>Longitude: -47.066007<br>unnamed (1): ,-47.066007,-22.815599
194,195,T25_01_01A FEAGRI - LAGO IRRIGAÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 195<br>Quadra: 25<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.822633<br>Longitude: -47.061302<br>unnamed (1): ,-47.061302,-22.8226329999999
195,196,T25_02_01A IB - PAVILHÃO GENÉTICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 196<br>Quadra: 25<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.819985<br>Longitude: -47.059824<br>unnamed (1): ,-47.0598239999999,-22.819985
196,197,T25_03_01A CBMEG CASA DE VEGETAÇÃO 2,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 197<br>Quadra: 25<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000063<br>Index: 135<br>MAC: 0E:EF:AF:01:F5:D2<br>Latitude: -22.819998<br>Longitude: -47.059603<br>unnamed (1): ,-47.059603,-22.8199979999999
197,198,T25_04_01A CBMEG CASA DE VEGETAÇÃO 1,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 198<br>Quadra: 25<br>Endereço: R. ANDRE TOSELO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000244<br>Index: 1000273<br>MAC: 0E:EF:AF:01:F4:B6<br>Latitude: -22.818806<br>Longitude: -47.059213<br>unnamed (1): ,-47.0592129999999,-22.8188059999999
198,199,T25_05_01A CBMEG PLATAFORMA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 199<br>Quadra: 25<br>Endereço: R. ANDRE TOSELO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000194<br>Index: 1000271<br>MAC: 0E:EF:AF:01:F4:C2<br>Latitude: -22.819191<br>Longitude: -47.059434<br>unnamed (1): ,-47.059434,-22.8191909999999
199,200,T25_06_01A LACTAD,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 200<br>Quadra: 25<br>Endereço: AV. ANDRÉ TOSELLO<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000075<br>Index: 1000147<br>MAC: 0E:EF:AF:01:F4:34<br>Latitude: -22.818676<br>Longitude: -47.058529<br>unnamed (1): ,-47.058529,-22.818676
200,201,T26_01_01A OFICINA FISICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 201<br>Quadra: 26<br>Endereço: R. MENDELEYEV<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.818843<br>Longitude: -47.065143<br>unnamed (1): ,-47.065143,-22.818843
201,202,T26_02_01A IF - 16 VIDRARIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 202<br>Quadra: 26<br>Endereço: R. MENDELEYEV<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.818596<br>Longitude: -47.065787<br>unnamed (1): ,-47.0657869999999,-22.818596
202,203,T26_03_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 203<br>Quadra: 26<br>Endereço: R. MENDELEYEV<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.818459<br>Longitude: -47.066145<br>unnamed (1): ,-47.0661449999999,-22.818459
203,204,T26_04_01A,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 204<br>Quadra: 26<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000028<br>Index: 109<br>MAC: 0E:EF:AF:00:13:12<br>Latitude: -22.817837<br>Longitude: -47.066073<br>unnamed (1): ,-47.066073,-22.8178369999999
204,205,T26_05_01A IF - LAB TOCHA DE PLASMA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 205<br>Quadra: 26<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000080<br>Index: 1000123<br>MAC: 0E:EF:AF:01:F4:38<br>Latitude: -22.817224<br>Longitude: -47.065009<br>unnamed (1): ,-47.065009,-22.817224
205,206,T26_06_01A IF - LAB TOCHA DE PLASMA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 206<br>Quadra: 26<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000096<br>Index: 1000122<br>MAC: 0E:EF:AF:01:F4:36<br>Latitude: -22.817224<br>Longitude: -47.065009<br>unnamed (1): ,-47.065009,-22.817224
206,207,T26_07_01A VEÍCULO VIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 207<br>Quadra: 26<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: INDIRETO<br>TC: 200<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817160<br>Longitude: -47.064516<br>unnamed (1): ,-47.064516,-22.8171599999999
207,208,T26_07_02A VEÍCULO VIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 208<br>Quadra: 26<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817160<br>Longitude: -47.064516<br>unnamed (1): ,-47.064516,-22.8171599999999
208,209,T26_08_01A VIGILÂNCIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 209<br>Quadra: 26<br>Endereço: R. LEVI LANDAU<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000247<br>Index: 1000215<br>MAC: 0E:EF:AF:02:56:B2<br>Latitude: -22.817150<br>Longitude: -47.063916<br>unnamed (1): ,-47.0639159999999,-22.81715
209,210,T27_01_01A CCUEC,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 210<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000066<br>Index: 154<br>MAC: 0E:EF:AF:01:F6:42<br>Latitude: -22.817145<br>Longitude: -47.062724<br>unnamed (1): ,-47.0627239999999,-22.817145
210,211,T27_01_02A CCUEC,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 211<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000112<br>Index: 1000128<br>MAC: 0E:EF:AF:01:F4:2A<br>Latitude: -22.817145<br>Longitude: -47.062724<br>unnamed (1): ,-47.0627239999999,-22.817145
211,212,T27_02_01A FEC - LABORATÓRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 212<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.816258<br>Longitude: -47.062614<br>unnamed (1): ,-47.0626139999999,-22.8162579999999
212,213,T27_03_01A EDUCORP,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 213<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000035<br>Index: 126<br>MAC: 0E:EF:AF:01:C7:3C<br>Latitude: -22.815231<br>Longitude: -47.062787<br>unnamed (1): ,-47.062787,-22.815231
213,214,T27_04_01A NEPP (OBRA RJ),Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 214<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.814844<br>Longitude: -47.062912<br>unnamed (1): ,-47.062912,-22.8148439999999
214,215,T27_05_01A NEPO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 215<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.814122<br>Longitude: -47.063244<br>unnamed (1): ,-47.0632439999999,-22.8141219999999
215,216,T27_06_01A IC 3,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 216<br>Quadra: 27<br>Endereço: R. SATURINO DE BRITO<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000065<br>Index: 153<br>MAC: 0E:EF:AF:01:F5:B8<br>Latitude: -22.813556<br>Longitude: -47.063601<br>unnamed (1): ,-47.0636009999999,-22.8135559999999
216,217,T28_01_01A FEAGRI - 2 LABORATÓRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 217<br>Quadra: 28<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000117<br>Index: 144<br>MAC: 0E:EF:AF:01:F5:C4<br>Latitude: -22.820206<br>Longitude: -47.060548<br>unnamed (1): ,-47.060548,-22.8202059999999
217,218,T28_02_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 218<br>Quadra: 28<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.821531<br>Longitude: -47.060846<br>unnamed (1): ,-47.060846,-22.8215309999999
218,219,T28_03_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 219<br>Quadra: 28<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 30<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000063<br>Index: 1000461<br>MAC: 0C:EF:AF:D2:54:58<br>Latitude: -22.819209<br>Longitude: -47.060011<br>unnamed (1): ,-47.060011,-22.8192089999999
219,220,T28_04_01A FEAGRI CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 220<br>Quadra: 28<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000197<br>Index: 1000301<br>MAC: 0E:EF:AF:01:F4:8C<br>Latitude: -22.818911<br>Longitude: -47.060256<br>unnamed (1): ,-47.060256,-22.818911
220,221,T28_04_01a CANTINA FEAGRI,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 221<br>Quadra: 28<br>Endereço: AV CÁNDIDO RONDON<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000015<br>Index: 1000136<br>MAC: 0E:EF:AF:01:F4:50<br>Latitude: -22.819429<br>Longitude: -47.060285<br>unnamed (1): ,-47.060285,-22.819429
